#파일	묶음	번호	KO
advice1	0	45	새 어트랙션을 개발합니다.\n손님이 질리지 않게 하기 위해서라도\n적극적으로 투자합시다.
advice1	0	46	어트랙션을 개량합니다.\n최대 정원 증가와\n설비 비용 절감 효과를 기대할 수 있습니다.
advice1	0	47	새 상점을 개발합니다.\n새 상점의 상품은\n테마파크 수익에 공헌할 것입니다.
advice1	0	48	직원 연수를 합니다.\n고도의 교육을 받은 직원은\n더 좋은 서비스를 제공할 것입니다.
advice1	0	49	새 시설을 개발합니다.\n시설이 충실하면 테마파크의 경관과\n위생 면에 큰 영향을 줍니다.
advice1	0	50	시설을 개수합니다. 구체적으로는\n창고 확장과 셔틀버스 대형화를 합니다.
advice1	0	51	새 개발 비용을 입력합니다.\n금액을 입력한 뒤\nOK 아이콘을 터치하세요.
advice1	0	52	<1>새 비용은 %s(으)로 결정!\n이 설정 금액은 매월 인출되니까\n주의하세요!
advice1	0	53	금액 입력 후, 주식 구입은 "구입" 아이콘을,\n매각은 "매각" 아이콘을 터치하세요.
advice1	0	54	<1>%s 주식을\n%d주 사 왔어요!
advice1	0	55	<1>%s 주식을\n%d주 팔고 왔어요!
advice1	0	56	새 입장료를 입력합니다.\n금액을 입력한 뒤\nOK 아이콘을 터치하세요.
advice1	0	57	새 입장료는 %s(으)로 결정!
advice1	0	58	이 화면에서는 각종 시스템 설정을 합니다.<P>선택하려면 터치펜으로\n아이콘을 터치하세요.
advice1	0	59	게임 전체의 진행 속도를 바꿉니다.
advice1	0	60	전체 지도를 표시합니다.\n터치펜으로 원하는 장소로\n바로 이동할 수 있습니다.
advice1	0	61	게임 중에 흐르는 음악을 바꿉니다.
advice1	0	62	진행 상황을 세이브합니다.
advice1	0	63	세이브 데이터를 로드합니다.
advice1	0	64	이 나라의 테마파크 경영에서 손을 뗍니다.
advice1	0	65	게임 진행 속도를 바꿀 수 있습니다.\n화면 가운데의 속도 게이지를\n터치하세요.
advice1	0	66	게임 중 음악을 바꿉니다.\n아이콘을 터치하면 미리 듣기.\n체크하면 결정됩니다.
advice1	0	67	진행 상황을 세이브합니다.\n괜찮으면 OK 아이콘을\n터치하세요.
advice1	0	68	<1>지금 세이브 중입니다.\n세이브가 끝날 때까지\n전원을 끄지 마세요.
advice1	0	69	<2>세이브가 완료되었습니다!
advice1	0	70	세이브 데이터를 로드합니다.\n괜찮으면 OK 아이콘을\n터치하세요.
advice1	0	71	<1>지금 로드하고 있어요, 잠깐만 기다려 주세요!
advice1	0	72	<2>로드 완료예요!\n중단한 데이터에서 게임 스타트할게요!
advice1	0	73	<1>포기할게요. 세이브하지 않았다면\n이 플레이 데이터는 사라져요.\n괜찮겠어요?
advice1	0	74	여러 아이콘을 터치해 보세요.\n어트랙션마다\n여러 가지를 조정할 수 있습니다.
advice1	0	75	어트랙션의 1회당\n정원을 바꿉니다. 커서를 터치해서\n수치를 조정하세요.
advice1	0	76	어트랙션의 내구도를 나타냅니다.\n게이지를 터치하면\n정비공이 수리합니다.
advice1	0	77	어트랙션의 운전 속도를 바꿉니다.\n게이지를 터치하면\n운전 속도가 바뀝니다.
advice1	0	78	어트랙션의 1회당\n운전 시간을 바꿉니다. 게이지를 터치해서\n시간을 바꾸세요.
advice1	0	79	이 상점의 현재 상태입니다.\n판매 가격, 양념 양을 바꿀 수 있습니다.
advice1	0	80	이 사이드 게임의 현재 상태입니다.\n승률, 경품 가격, 게임 요금을 바꿀 수 있습니다.
advice1	0	81	이 경비원의 현재 상태입니다.\n급여 변경, 배치 위치 이동이 가능합니다.
advice1	0	82	<1>%s의 배치 위치를 바꿔요.\n%s의 배치 위치를 정하고\nOK 아이콘을 터치해요!
advice1	0	83	이 엔터테이너의 현재 상태입니다.\n급여 변경, 배치 위치 이동이 가능합니다.
advice1	0	84	<1>엔터테이너의 배치 위치를 바꿔요.\n배치 위치를 정하고\nOK 아이콘을 터치해요!
advice1	0	85	이 청소부의 현재 상태입니다.\n급여 변경, 배치 위치 이동,\n청소 범위 지정이 가능합니다.
advice1	0	86	<1>청소부의 배치 위치를 바꿔요.\n배치 위치를 정하고\nOK 아이콘을 터치해요!
advice1	0	87	<1>이 청소부의 청소 경로를 지정해요.\n청소 범위의 기점을 터치펜으로 지정해요.<P>청소 범위의 기점은 몇 개든 지정할 수 있어요.\n범위가 딱 정해지면\nOK 아이콘을 터치해요!
advice1	0	88	이 정비공의 현재 상태입니다.\n급여 변경, 배치 위치 이동, 수리할\n어트랙션 지정이 가능합니다.
advice1	0	89	<1>정비공의 배치 위치를 바꿔요.\n배치 위치를 정하고\nOK 아이콘을 터치해요!
advice1	0	90	<1>이 정비공을 수리하러 보내요.\n수리할 어트랙션을 터치해요!
advice1	0	91	<1>지우개 아이콘이 ON 상태예요.\n터치펜으로 여러 시설을 철거할 수 있어요!
advice1	0	92	재고 관리는 "뭐든지 할 수 있다" 모드에서\n하세요.
advice1	0	93	"만드는 게 즐겁다" 모드에서는\n연구를 할 수 없습니다.
advice1	0	94	이 게임 모드에서는\n주식 거래를 할 수 없습니다.
advice1	0	95	<1>매각을 취소했어요.\n계속해서 이 나라를 플레이해요!<P>클리어한 기록은 저장되지 않았어요.\n중단할 때는 꼭 세이브해요!<P>다음 나라를 플레이하고 싶다면\n게임 아이콘 "시스템"에서\n"다음 나라로"를 선택해요!
advice1	0	96	<1>새 나라를 플레이하려면\n세이브한 뒤\n지금 나라를 매각해야 해요.<P>한번 매각하면\n이 나라는 오너의 것이 아니게 돼요.\n괜찮겠어요?
advice1	0	97	다음 요소가 추가되었어요!
advice1	0	98	<2>예이! 클리어 목표 달성이에요!\n좋아, 새 나라로 떠나 볼까요!
advice1	0	99	<1>이 나라를 매각할게요. 매각 절차를 위해\n세이브할게요. 기다려 주세요!
advice1	0	100	<2>로드 완료예요!
advice1	0	101	<1>워터슬라이더는\n고리 모양으로 이어진 전용 코스에\n붙여서 설치해요!
advice1	0	102	<1>고카트는\n고리 모양으로 이어진 전용 코스에\n붙여서 설치해요!
advice1	0	103	<4>오늘부로 파산, 이 파크는 폐원이에요…\n아아, 제가 더 잘 도와드렸더라면…!
advice1	0	104	<1>더 이상 배치할 수 없네요…\n새로 배치하고 싶다면\n설치물을 철거해요!
advice1	0	105	<1>더 이상 직원을 고용할 수 없네요.\n새로 직원을 고용하고 싶다면\n설치물을 줄여요!
advice1	0	106	<1>더 이상 손님이 입장할 수 없습니다.\n손님을 더 맞이하고 싶다면\n설치물을 철거하세요.
advice1	0	107	<1>우드코스터 레일을 부설 중이에요.\n레일 부설에는\n%s의 비용이 들어요!
advice1	0	108	<1>롤러코스터 레일을 부설 중이에요.\n레일 부설에는\n%s의 비용이 들어요!
advice1	0	109	<1>모노레일 레일을 부설 중이에요.\n레일 부설에는\n%s의 비용이 들어요!
advice1	0	110	이미 클리어 조건을 달성했습니다.\n새로 다른 나라에서 테마파크를 경영합니다.
advice1	0	111	Thank you for playing!\n축하합니다!\n당신이야말로 세계 제일의 테마파크 왕입니다!
advice1	1	2	<3>%s은(는) 오랫동안\n써 와서 고물이 된 것 같아요!\n얼른 교체해요!
advice1	1	3	<3>%s이(가) 슬슬\n고장 날 것 같아서 위험해요! 사고 나기 전에\n정비공을 불러요!
advice1	1	4	<4>%s의 재고가\n벌써 얼마 안 남았네요. 이제 %d개밖에\n없어요. 얼른 매입해요!
advice1	1	5	<5>끼여서 못 나오는 손님이 있나 봐요!\n빨리 위치를 찾아서 구해야 해요!!
advice1	1	6	<3>입장료가 좀 비싼 것 같네요…\n더 내리는 게\n좋지 않을까요?
advice1	1	7	<3>잠깐, 정신 차려요! 입장료 너무 비싸요!\n이래선 아무도 안 와요!\n얼른 내려요!
advice1	1	8	<5>입장료가 말이 안 된다고 불만이 들어와요!\n큰일 나기 전에 좀 다시 생각해요!
advice1	1	9	<3>입장료가 좀 비싼 거 아니에요?\n내리는 게 좋을 것 같아요, 진짜로.
advice1	1	10	<2>오너가 발주한\n%s의 재고 %d개분이\n입하됐어요! 확인해 주세요!
advice1	1	11	<3>오너가 착한 건 잘 알지만\n입장료는 더 올려요!\n운영을 못 하게 된다고요?
advice1	1	12	<5>우와… 이런 초저가 입장료로는\n파산으로 직행이에요.\n이건 진짜 위험해요!
advice1	1	13	<3>입장료, 너무 싸지 않아요?\n지금 당장 올려요, 아니 진짜로.
advice1	1	14	<5>지금 입장료로는 비즈니스가 안 된다니까요!\n이런 초저가는 자원봉사나 다름없어요!
advice1	1	15	<4>손님에게\n너무 관대한 입장료 아니에요?\n조금 더 올려요.
advice1	1	16	<5>우와! 파크가 쓰레기투성이, 너무 더러워요!\n불만이 나오기 전에\n청소부를 고용해 청소해요!
advice1	1	17	<1>상점을 늘리지 않을래요?\n어트랙션 수와 비교해 보면\n%d곳 정도 배치해도 문제없어요.
advice1	1	18	<1>운영 자금 마련에 고생하고 있지 않아요?\n은행에서 대출도 받을 수 있어요.\n검토해 봐요.
advice1	1	19	<4>솔직히 순조롭지 않네요…\n직원을 해고하는 것도\n비용 절감의 한 방법이에요…
advice1	1	20	<4>손님이 지루해하네요~.\n어트랙션 속도를 올려서\n스릴을 연출해 보면 어때요?
advice1	1	21	<5>출구를 모르겠다…?\n헤매는 손님이 있네요.\n안내 표지판을 설치해 봐요!
advice1	1	22	<4>매너리즘이 계속되나… %s\n같은 어트랙션을 설치해서\n새 화제를 불러 보면 어때요?
advice1	1	23	<2>와우! 입장료 가격 설정이 좋은데요!\n이 기세로 분위기를 띄워 가요!
advice1	1	24	<2>예이! 순조로워요, 순조로워!!\n입장료를 조금 더 올려 봐도\n괜찮지 않을까요?
advice1	1	25	<3>지금 파크 규모로 보면\n입장료가 비싼 것 같아요.\n내려요.
advice1	1	26	<1>저는 %s의\n가격을 %d만큼 올리는 게\n좋다고 생각해요.
advice1	1	27	<1>저는 %s의\n가격을 %d만큼 내리는 게\n좋다고 생각해요.
advice1	1	28	<1>지루해하는 손님을 즐겁게 하려면\n엔터테이너를 고용하면 좋지 않을까요?
advice1	1	29	<5>출구를 몰라서\n헤매는 손님이 있네요.\n안내 표지판을 더 설치해요!
advice1	1	30	<1>어트랙션끼리 너무 떨어져 있네요.\n더 가깝게 배치하는 게\n좋을 것 같아요.
advice1	1	31	<3>%s의 대기 행렬이\n너무 길어요! 대기줄 정비를\n좀 더 생각하는 게 좋겠어요.
advice1	1	32	<4>손님들이 "어트랙션 배치가 나쁘다",\n"전체적으로 재미없다"며\n불만을 말하던데요, 이거 참.
advice1	1	33	<2>연구 개발 성과가 나왔어요!\n버스가 커져서\n%d명이 탈 수 있게 됐어요!
advice1	1	34	<2>연구 개발 성과예요!\n%s의 버전이 %d.%d(으)로\n업그레이드됐어요, 예이!
advice1	1	35	<1>%s의 가격을\n올려 보면 어때요?\n%s이(가) 딱 좋은 가격일걸요.
advice1	1	36	<1>%s의 가격을\n내려 보면 어때요?\n%s이(가) 딱 좋은 가격일걸요.
advice1	1	37	<2>직원 연수 성과예요!\n%s의 버전이\n%d.%d(으)로 업그레이드!
advice1	1	38	<1>이 어트랙션을 운행하려면\n레일 또는 코스를 이어 주세요!
advice1	2	1	<1>노동조합에서 노사 협상을 요청해 왔어요!\n대표자가 별실에서 기다리고 있어요.\n그럼… 가 볼까요!
advice1	2	2	<1>도매업자가 매입가 협상을 요청해 왔어요!\n대표자가 별실에서 기다리고 있어요.\n그럼… 가 볼까요!
advice1	2	3	<2>예이! 협상이 딱 원만하게\n해결됐군요! 임금 인상률\n%d.%d%%(으)로 이야기가 정리됐어요!
advice1	2	4	<4>협상이 결렬됐군요…\n입구 부근에서 직원들이 화가 났는지\n파업을 벌이고 있어요!
advice1	2	5	<2>예이! 협상이 딱 원만하게\n해결됐군요! 매입가 인상률\n%d.%d%%(으)로 이야기가 정리됐어요!
advice1	2	6	<4>협상이 결렬됐군요…\n매입가가 10％ 오른 데다\n납품까지 중단되고 말았어요!
advice1	3	1	<2>오너, 1년 동안 수고하셨어요!\n%s년도 결산 보고를 할게요!
advice1	3	2	<2>첫해부터 좋은 스타트 대시네요!\n이런 느낌으로 분위기를 띄워 가요!
advice1	3	3	<4>첫해에는 수입을 얻지 못했네요…\n다시 한번 기본부터 점검해요.<P>게이트는 제대로 열려 있어요?\n어트랙션이 휴지인 채로\n있진 않나요?<P>뭐, 이제 막 시작했으니까요.\n저는 오너를 믿어요!
advice1	3	4	<3>내년도 결산에서\n파산할 가능성이 꽤 높은,\n이건 위험한 상황이에요…<P>예를 들어 일시적으로\n입장료와 상점 가격을 대폭 올려서\n재건을 꾀하는 건 어때요?<P>아무튼 이제\n한계예요, 한계!\n여기선 오너의 결단력에 달렸어요!
advice1	3	5	<3>내년도가 불안한 내용이에요…\n이대로라면 파산할 수도 있어요.<P>새 어트랙션으로 집객력을 높이고\n모인 손님이 상점에서 돈을\n쓰게 하는 건 어때요?<P>기본만 지키면 수입은 꼭 올라요!\n우선 불필요한 지출이 없는지\n꼼꼼히 따져 봐요!
advice1	3	6	<2>조금이지만 수지가 플러스인 결과네요.\n이 기세, 이 기세!\n분위기 띄워 가요!
advice1	3	7	<2>경영이 좋은 느낌으로 달아오르고 있네요~.\n그래도 방심하면 안 돼요.\n기합 넣고 가요!
advice1	3	8	<2>오너, 결과가 끝내주는 거 아니에요?\n내년에도 이 기세를 유지해서\n분위기 띄워 가요!
advice1	3	9	<5>역시 오너는 끝내주는 사람이야…\n저는 이제 "목표는 세계 제일"이라고 할 수밖에!
advice1	3	10	<1>기본적인 테마파크의 수입원은\n"입장료"와 "상점 매출"\n두 가지예요.<P>특히 상점이 중요해요!\n어떻게 상점에 손님을 부를까?\n우선 거기서부터 생각해 볼까요.
advice1	3	11	<1>손님을 많이 모으려면\n어떻게 해야 할까?<P>새로운 어트랙션은\n손님의 관심을 끌어요.\n팍팍 어트랙션을 설치해요!
advice1	3	12	<2>어트랙션으로 집객력을 팍 높이고\n모인 손님이\n상점에서 쇼핑하게 한다!<P>이게 기본 중의 기본!\n이 흐름을 머리에 넣고\n테마파크를 경영해 나가요!
advice1	3	13	<2>연구 개발로 여러 가지를 할 수 있게\n됐네요. 선택지가 늘어나면\n뭘 해야 할지 헷갈리죠?<P>우선 신규 어트랙션, 상점 개발을\n팍팍 해 보는 걸 추천해요!
advice1	3	14	<1>자사주 배당금.\n이게 무시할 수 없는 지출이거든요.<P>혹시 여유가 있다면요?\n과감하게 자사주를 사들이는 것도\n좋을지 몰라요!
advice1	3	15	<2>오너! 기쁜 소식이에요!\n테마파크 스폰서가 올해의\n경영 자세를 높이 평가했대요!<P>총 %s의 보너스가\n임시로 지급돼요! 예이!!
advice1	4	1	<1>인건비를 아끼는 방법을 생각해 봐요.\n위생 면에서 중요한 청소부에 관해서예요.<P>청소 구역 지정 기능, 쓰고 있어요?\n더러워지기 쉬운 곳을 철저하게\n깨끗이 청소하게 하는 기능이에요.<P>청소부를 잔뜩 고용하는 것보다\n이 기능을 잘 이용하는 게\n무조건 이득이에요!
advice1	4	2	<1>인건비는\n적은 인원으로 잘 해내게 하면\n확실히 줄일 수 있어요.<P>목적지로 직원을 직접 옮기는\n핀셋 기능.\n이걸 잘 활용하지 않을 수 없죠!
advice1	4	3	<1>더 좋은 테마파크를 목표로 하려면\n손님의 불만에 대한\n배려가 중요하거든요.<P>무법자가 설치고 다니면\n손님의 불만은 늘어날 뿐!\n경비원으로 일찌감치 격퇴해요!
advice1	4	4	<1>더 좋은 테마파크를 목표로 하려면\n손님의 불만에 대한\n배려가 중요하거든요.<P>줄 서는 손님은 지루하면 불만이 늘어요!\n질리지 않게 할 궁리를 해야죠!<P>엔터테이너로 즐겁게 해 주거나\n대기줄에 나무를 배치하기만 해도\n꽤 기분이 풀린다고요.
advice1	4	5	<1>더 좋은 테마파크를 목표로 하려면\n손님의 불만에 대한\n배려가 중요하거든요.<P>파크 안을 계속 걸어 다닌 손님은\n뭐, 보통은 지쳐서\n금방 돌아가 버리잖아요.<P>그래서 안내 표지판, 일방통행로가 나설 차례.\n일단 해 보는 거예요. 마음대로 배치해 봐요!
advice1	4	6	<1>인건비를 아끼는 방법을 생각해 봐요.\n위생 면에서 중요한 청소부에 관해서예요.<P>청소 구역 지정 기능, 쓰고 있어요?\n더러워지기 쉬운 곳을 철저하게\n깨끗이 청소하게 하는 기능이에요.<P>청소부를 잔뜩 고용하는 것보다\n이 기능을 잘 이용하는 게\n무조건 이득이에요!
advice1	4	7	<1>인건비는\n적은 인원으로 잘 해내게 하면\n확실히 줄일 수 있어요.<P>목적지로 직원을 직접 옮기는\n핀셋 기능.\n이걸 잘 활용하지 않을 수 없죠!
advice1	4	8	<1>더 좋은 테마파크를 목표로 하려면\n손님의 불만에 대한\n배려가 중요하거든요.<P>무법자가 설치고 다니면\n손님의 불만은 늘어날 뿐!\n경비원으로 일찌감치 격퇴해요!
advice1	4	9	<1>더 좋은 테마파크를 목표로 하려면\n손님의 불만에 대한\n배려가 중요하거든요.<P>줄 서는 손님은 지루하면 불만이 늘어요!\n질리지 않게 할 궁리를 해야죠!<P>엔터테이너로 즐겁게 해 주거나\n대기줄에 나무를 배치하기만 해도\n꽤 기분이 풀린다고요.
advice1	4	10	<1>더 좋은 테마파크를 목표로 하려면\n손님의 불만에 대한\n배려가 중요하거든요.<P>파크 안을 계속 걸어 다닌 손님은\n뭐, 보통은 지쳐서\n금방 돌아가 버리잖아요.<P>그래서 안내 표지판, 일방통행로가 나설 차례.\n일단 해 보는 거예요. 마음대로 배치해 봐요!
advice1	5	1	<2>더 좋은 테마파크를 목표로 하기 위한\n손님의 불만을 줄이는\n끝내주는 테크닉을 알려 드릴게요!<P>나무를 많이 심으면\n랜드마크가 적어져서\n길을 잃기 쉬워지거든요.<P>그래서 표시가 될 시설을 설치하거나\n안내 표지판, 일방통행로를 이용해서\n손님을 이끌어 줘요!
advice1	5	2	<2>더 좋은 테마파크를 목표로 하기 위한\n손님의 불만을 줄이는\n끝내주는 테크닉을 알려 드릴게요!<P>경비원이나 엔터테이너는\n파크 안의 길 안내도 해내는\n멀티 직원이에요!<P>손님이 헤매기 쉬운 곳에 배치하면\n분명 좋은 일을 해 줄 거예요!
advice1	5	3	<5>엔터테이너 "꼬꼬 군".\n사실 그에게는 끝내주는 힘이 있어요.<P>무려 무법자를 물리치는\n강력한 킥의 소유자거든요!<P>경비원과 꼬꼬 군,\n함께 있으면 길 안내도 경비도 되는\n골든 콤비!
advice1	5	4	<2>손님을 지치지 않게 하는\n여러 가지 테크닉을 알려 드릴게요~.<P>보도를 만들 때는\n되도록 막다른 길을 줄여요.\n알기 쉬운 구조를 신경 쓰는 게 중요!<P>혹시 돈에 여유가 있다면\n파크를 한 바퀴 도는 "모노레일"을\n설치하는 것도 좋아요!
advice1	5	5	<2>어트랙션, 상점은\n보기 좋게 꾸미면\n수익을 더 올릴 수 있어요.<P>워터슬라이더 주위에\n"열대수"를 많이 배치해요.<P>이것만으로 남국 느낌이 확 올라가요!\n분위기가 좋으면 집객력도 오를 거예요!
advice1	5	6	<2>동선이라 불리는 사람의 움직임과 흐름을 이용한\n스페셜 집객 테크닉을 알려 드릴게요!<P>테마파크가 커지면\n인기가 떨어지는 어트랙션도\n늘어나잖아요.<P>그래서 롤러코스터 같은\n인기 어트랙션을\n테마파크 안쪽에 배치해 봐요.<P>인기 어트랙션을 향해 온\n손님의 눈에\n비인기 어트랙션도 자연스럽게 들어와요!<P>손님 눈에 띌 기회가 늘면\n이용될 가능성도 올라가요!\n팍팍 상승효과를 노려 봐요!
advice1	5	7	<2>더 좋은 테마파크를 목표로 하기 위한\n손님의 불만을 줄이는\n끝내주는 테크닉을 알려 드릴게요!<P>나무를 많이 심으면\n랜드마크가 적어져서\n길을 잃기 쉬워지거든요.<P>그래서 표시가 될 시설을 설치하거나\n안내 표지판, 일방통행로를 이용해서\n손님을 이끌어 줘요!
advice1	5	8	<5>엔터테이너 "꼬꼬 군".\n사실 그에게는 끝내주는 힘이 있어요.<P>무려 무법자를 물리치는\n강력한 킥의 소유자거든요!<P>경비원과 꼬꼬 군,\n함께 있으면 길 안내도 경비도 되는\n골든 콤비!
advice1	5	9	<2>손님을 지치지 않게 하는\n여러 가지 테크닉을 알려 드릴게요~.<P>보도를 만들 때는\n되도록 막다른 길을 줄여요.\n알기 쉬운 구조를 신경 쓰는 게 중요!<P>혹시 돈에 여유가 있다면\n파크를 한 바퀴 도는 "모노레일"을\n설치하는 것도 좋아요!
advice1	5	10	<2>어트랙션, 상점은\n보기 좋게 꾸미면\n수익을 더 올릴 수 있어요.<P>워터슬라이더 주위에\n"열대수"를 많이 배치해요.<P>이것만으로 남국 느낌이 확 올라가요!\n분위기가 좋으면 집객력도 오를 거예요!
advice1	5	11	<2>동선이라 불리는 사람의 움직임과 흐름을 이용한\n스페셜 집객 테크닉을 알려 드릴게요!<P>테마파크가 커지면\n인기가 떨어지는 어트랙션도\n늘어나잖아요.<P>그래서 롤러코스터 같은\n인기 어트랙션을\n테마파크 안쪽에 배치해 봐요.<P>인기 어트랙션을 향해 온\n손님의 눈에\n비인기 어트랙션도 자연스럽게 들어와요!<P>손님 눈에 띌 기회가 늘면\n이용될 가능성도 올라가요!\n팍팍 상승효과를 노려 봐요!
